Date,Open,High,Low,Close,Volume,VWAP,Transactions,Ticker
2022-12-27,89.31,89.5,87.535,87.93,15470870.0,88.1841,149668,GOOG
2022-12-28,87.5,88.52,86.3701,86.46,17879567.0,87.0144,177367,GOOG
2022-12-29,87.03,89.365,86.99,88.95,18280660.0,88.7039,164227,GOOG
2022-12-30,87.365,88.83,87.03,88.73,19190296.0,88.0028,173796,GOOG
2023-01-03,89.83,91.55,89.02,89.7,20738457.0,89.829,202679,GOOG
2023-01-04,91.01,91.24,87.8,88.71,27046483.0,88.839,264218,GOOG
2023-01-05,88.07,88.21,86.56,86.77,23136084.0,87.2171,219917,GOOG
2023-01-06,87.36,88.47,85.57,88.16,26612628.0,87.3153,278483,GOOG
2023-01-09,89.195,90.83,88.58,88.8,22996681.0,89.6818,209291,GOOG
2023-01-10,86.72,89.475,86.7,89.24,22855590.0,88.6725,196156,GOOG
2023-01-11,90.06,92.45,89.74,92.26,25998844.0,91.5908,192588,GOOG
2023-01-12,92.4,92.62,90.57,91.91,22754216.0,91.9126,220534,GOOG
2023-01-13,91.528,92.98,90.93,92.8,18630709.0,92.1065,163892,GOOG
2023-01-17,92.78,92.97,90.84,92.16,22935823.0,92.0138,191878,GOOG
2023-01-18,92.94,93.588,91.4,91.78,19641622.0,92.1976,169584,GOOG
2023-01-19,91.39,94.4,91.38,93.91,28707653.0,93.5087,215934,GOOG
2023-01-20,95.95,99.42,95.91,99.28,53704763.0,98.1694,434787,GOOG
2023-01-23,99.13,101.4,98.75,101.21,31791782.0,100.6394,302587,GOOG
2023-01-24,99.55,101.09,98.7,99.21,27391372.0,99.6924,232159,GOOG
2023-01-25,97.2,97.72,95.262,96.73,30982100.0,96.2979,263951,GOOG
2023-01-26,98.28,99.21,96.82,99.16,24542060.0,98.4282,211430,GOOG
2023-01-27,99.05,101.58,98.97,100.71,28920354.0,100.5764,227225,GOOG
2023-01-30,98.745,99.4088,97.52,97.95,24365142.0,98.2964,199434,GOOG
2023-01-31,97.86,99.91,97.79,99.87,22306778.0,99.1956,178344,GOOG
2023-02-01,99.74,102.1899,98.42,101.43,26392568.0,100.3484,260113,GOOG
2023-02-02,106.79,108.82,106.54,108.8,46599527.0,107.5359,465447,GOOG
2023-02-03,103.51,108.02,103.3,105.22,36823421.0,105.7063,378155,GOOG
2023-02-06,102.685,104.7,102.21,103.47,25573046.0,103.3784,256179,GOOG
2023-02-07,103.63,108.67,103.5475,108.04,33738828.0,106.0281,316849,GOOG
2023-02-08,102.69,103.58,98.455,100.0,73468629.0,100.2948,686747,GOOG
2023-02-09,100.54,100.61,93.86,95.46,97798573.0,95.559,869632,GOOG
2023-02-10,95.74,97.02,94.53,94.86,49325275.0,95.3663,418697,GOOG
2023-02-13,95.01,95.35,94.05,95.0,43116559.0,94.763,358711,GOOG
2023-02-14,94.66,95.175,92.65,94.95,42513079.0,94.0919,401388,GOOG
2023-02-15,94.74,97.34,94.36,97.1,37029885.0,96.1403,338849,GOOG
2023-02-16,95.54,97.88,94.97,95.78,35642106.0,96.5432,292503,GOOG
2023-02-17,95.07,95.75,93.45,94.59,31095067.0,94.3131,263991,GOOG
2023-02-21,93.24,93.4149,92.0,92.05,28367198.0,92.4551,252085,GOOG
2023-02-22,91.934,92.36,90.87,91.8,29748335.0,91.8634,234707,GOOG
2023-02-23,92.13,92.13,90.01,91.07,32423720.0,90.9098,281894,GOOG
2023-02-24,89.63,90.13,88.86,89.35,31295619.0,89.3262,273657,GOOG
2023-02-27,90.09,90.4499,89.61,90.1,22724262.0,90.0419,206621,GOOG
2023-02-28,89.54,91.45,89.52,90.3,30546912.0,90.548,225069,GOOG
2023-03-01,90.16,91.2,89.85,90.51,26323876.0,90.4949,214927,GOOG
2023-03-02,89.86,92.48,89.77,92.31,23344562.0,91.2907,204827,GOOG
2023-03-03,92.74,94.11,92.66,94.02,30242538.0,93.6677,235539,GOOG
2023-03-06,94.36,96.3,94.3,95.58,28288206.0,95.5947,246871,GOOG
2023-03-07,95.42,96.09,93.8443,94.17,24101536.0,94.6803,220895,GOOG
2023-03-08,94.405,96.24,94.405,94.65,25395200.0,95.1812,240982,GOOG
2023-03-09,94.49,95.92,92.355,92.66,24438890.0,94.0516,245746,GOOG
2023-03-10,92.5,93.18,90.8,91.01,32849403.0,91.8166,350072,GOOG
2023-03-13,90.565,93.08,89.94,91.66,31508570.0,92.0366,335599,GOOG
2023-03-14,93.07,94.83,92.78,94.25,32303881.0,93.9671,284885,GOOG
